mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd
-0.08789,0.02104,-0.12079,-0.05478,0.00188,0.00133
0.02352,0.02072,-0.00944,0.05703,0.00197,0.0014
0.02118,0.01851,-0.0092,0.04912,0.00118,0.00084
-0.04909,0.02054,-0.08233,-0.01824,0.00127,0.0009
0.02064,0.01994,-0.01262,0.05096,0.00112,0.00084
-0.00099,0.01776,-0.02605,0.02983,0.00137,0.00097
-0.03327,0.01969,-0.06345,-0.00193,0.00143,0.00105
-0.06796,0.0215,-0.10441,-0.03586,0.00153,0.00108
-0.06888,0.02061,-0.10049,-0.0344,0.00133,0.001
0.05498,0.01937,0.02493,0.08581,0.00169,0.0012
-0.07544,0.01968,-0.10182,-0.0391,0.00138,0.00102
0.02046,0.02167,-0.01522,0.05171,0.00204,0.00155
-0.01129,0.0204,-0.04527,0.01772,0.00107,0.0009
0.04068,0.02114,0.00829,0.07258,0.00135,0.00098
-0.05859,0.01976,-0.09125,-0.02859,0.00111,0.00079
0.00099,0.02016,-0.03222,0.03123,0.00103,0.00096
0.05731,0.02079,0.02477,0.0896,0.00176,0.00125
0.01396,0.02093,-0.01866,0.04616,0.00174,0.00128
-0.00537,0.01946,-0.03753,0.02398,0.00099,0.00082
-0.04811,0.02174,-0.08467,-0.0155,0.00163,0.00118
-0.03085,0.02029,-0.06511,-0.00027,0.00133,0.00098
0.03514,0.01995,0.00334,0.06579,0.00144,0.00105
-0.00715,0.02024,-0.04216,0.02136,0.00129,0.00092
0.09934,0.02054,0.0686,0.13284,0.00129,0.00093
-0.06108,0.01913,-0.09014,-0.03073,0.00116,0.00082
-0.00243,0.00927,-0.01375,0.01379,0.0079,0.00757
0.00208,0.02083,-0.02745,0.0367,0.00114,0.00109
-0.01615,0.02116,-0.04728,0.01772,0.00172,0.00122
-0.0286,0.02026,-0.05912,0.00498,0.00195,0.00138
0.02809,0.01919,-0.00175,0.05954,0.00134,0.00095
-0.03447,0.02038,-0.064,-0.00008,0.00154,0.00109
-0.02989,0.02063,-0.05981,0.00549,0.00131,0.00101
-0.00909,0.01944,-0.03889,0.02359,0.00133,0.00094
0.08606,0.01852,0.05487,0.1131,0.0011,0.00078
-0.03673,0.0193,-0.06818,-0.00676,0.00106,0.00075
-0.03621,0.02137,-0.0704,-0.00262,0.00164,0.00116
-0.01123,0.02077,-0.03973,0.02553,0.0012,0.00088
-0.13109,0.0205,-0.16695,-0.10163,0.00114,0.00081
-0.0765,0.0197,-0.10808,-0.04671,0.00152,0.00107
-0.01624,0.01967,-0.04683,0.01717,0.00124,0.00088
-0.01016,0.01924,-0.03598,0.02123,0.00125,0.00088
-0.03578,0.02082,-0.06593,-0.00051,0.00121,0.00086
0.07453,0.0215,0.04073,0.10597,0.00158,0.00112
-0.06215,0.02057,-0.09234,-0.02707,0.00155,0.0011
0.1085,0.02042,0.07677,0.14021,0.00138,0.00097
0.08406,0.02283,0.04308,0.11727,0.00177,0.00125
-0.08227,0.0209,-0.11504,-0.04903,0.00127,0.0009
0.02468,0.02147,-0.00766,0.061,0.00117,0.00089
0.04373,0.02071,0.01367,0.07815,0.00118,0.00083
-0.04078,0.0209,-0.07417,-0.00935,0.00122,0.00096
0.11413,0.02051,0.07911,0.14302,0.00179,0.0013
0.04126,0.02022,0.00896,0.07264,0.00163,0.00116
0.00673,0.02079,-0.02853,0.03885,0.00127,0.00092
0.02886,0.02019,-0.00601,0.05876,0.00119,0.00093
0.04884,0.02028,0.01739,0.08009,0.00176,0.00126
0.01127,0.02061,-0.02047,0.0453,0.00102,0.00072
-0.00126,0.01842,-0.03127,0.02754,0.00128,0.00091
0.08119,0.01903,0.05013,0.11026,0.00117,0.00085
0.03705,0.0197,0.0064,0.06786,0.00107,0.00079
0.0324,0.02175,-0.00045,0.06798,0.0018,0.00128
-0.05138,0.02115,-0.08053,-0.01409,0.00152,0.00108
-0.09209,0.02009,-0.12024,-0.05304,0.00162,0.00115
-0.03031,0.01848,-0.06256,-0.00295,0.00118,0.00085
0.05289,0.02114,0.02306,0.08888,0.00129,0.00094
0.00456,0.02083,-0.02788,0.03798,0.00129,0.00117
0.02452,0.0199,-0.0091,0.05192,0.0014,0.00104
-0.09254,0.02123,-0.12411,-0.05773,0.00172,0.00122
-0.04463,0.02048,-0.07662,-0.01206,0.00122,0.00086
-0.04634,0.02008,-0.07432,-0.01004,0.00104,0.00074
0.1148,0.01927,0.08461,0.14336,0.00135,0.00095
0.06663,0.01825,0.03636,0.09643,0.00108,0.00078
-0.0556,0.02037,-0.08639,-0.0234,0.00115,0.00081
0.14649,0.01975,0.11222,0.17426,0.00096,0.00068
-0.04801,0.02136,-0.08259,-0.01479,0.00127,0.0009
-0.09724,0.01856,-0.12724,-0.06853,0.00127,0.0009
-0.00854,0.02065,-0.03801,0.02821,0.00146,0.00103
0.02823,0.02074,-0.00626,0.05953,0.00132,0.00109
0.01346,0.02052,-0.0184,0.04547,0.00142,0.00105
0.04585,0.02018,0.01596,0.08089,0.0015,0.00109
-0.04103,0.02145,-0.06969,-0.0021,0.00179,0.00127
